,date,timeGMT,tempIMU_C,lat,lon
365472,2021-01-11,204009.000,30.35,-40.584106,-64.994216
367181,2021-01-11,204507.826,30.34,-40.584112,-64.994228
367182,2021-01-11,204508.000,30.28,-40.584112,-64.994228
368909,2021-01-11,205008.827,29.55,-40.584184,-64.994349
368910,2021-01-11,205009.000,29.5,-40.584184,-64.994349
370673,2021-01-11,205516.825,30.79,-40.584157,-64.994314
370674,2021-01-11,205517.000,30.74,-40.584157,-64.994314
372347,2021-01-11,210007.827,29.93,-40.584121,-64.994236
372348,2021-01-11,210008.000,29.86,-40.584121,-64.994236
374111,2021-01-11,210514.827,29.15,-40.584144,-64.994287
374112,2021-01-11,210515.000,29.09,-40.584144,-64.994287
375839,2021-01-11,211017.826,29.43,-40.584176,-64.994338
375840,2021-01-11,211018.000,29.38,-40.584176,-64.994338
377513,2021-01-11,211511.825,29.36,-40.584209,-64.994411
377514,2021-01-11,211512.000,29.31,-40.584209,-64.994411
379259,2021-01-11,212014.826,29.38,-40.584203,-64.99444
379260,2021-01-11,232406.000,24.86,-40.584184,-64.994049
380987,2021-01-11,232908.824,24.97,-40.584352,-64.993903
380988,2021-01-11,232909.000,24.85,-40.584352,-64.993903
382715,2021-01-11,233413.825,24.85,-40.584203,-64.994058
382716,2021-01-11,233414.000,24.8,-40.584203,-64.994058
384461,2021-01-11,233917.824,24.6,-40.584163,-64.994054
384462,2021-01-11,233918.000,24.55,-40.584163,-64.994054
